,S21
6.007590759075911,(-0.9888090419177044+0.1484588500386521j)
6.007740774077411,(-0.9888084451809451+0.14846281708481j)
6.00789078907891,(-0.988807848365821+0.1484667845904162j)
6.00804080408041,(-0.9888072514721804+0.1484707525565483j)
6.00819081908191,(-0.9888066544998718+0.1484747209842873j)
6.00834083408341,(-0.9888060574487431+0.1484786898747174j)
6.00849084908491,(-0.9888054603186416+0.1484826592289263j)
6.008640864086411,(-0.9888048631094138+0.1484866290480051j)
6.00879087908791,(-0.9888042658209065+0.1484905993330484j)
6.00894089408941,(-0.9888036684529652+0.148494570085154j)
6.00909090909091,(-0.9888030710054352+0.1484985413054233j)
6.00924092409241,(-0.9888024734781621+0.1485025129949613j)
6.00939093909391,(-0.9888018758709897+0.1485064851548761j)
6.00954095409541,(-0.9888012781837618+0.1485104577862794j)
6.00969096909691,(-0.9888006804163225+0.1485144308902866j)
6.00984098409841,(-0.9888000825685143+0.1485184044680164j)
6.00999099909991,(-0.9887994846401797+0.1485223785205911j)
6.01014101410141,(-0.9887988866311606+0.1485263530491364j)
6.01029102910291,(-0.9887982885412985+0.1485303280547817j)
6.01044104410441,(-0.9887976903704344+0.1485343035386601j)
6.01059105910591,(-0.9887970921184086+0.1485382795019079j)
6.01074107410741,(-0.9887964937850611+0.1485422559456652j)
6.01089108910891,(-0.9887958953702315+0.1485462328710756j)
6.01104110411041,(-0.9887952968737584+0.1485502102792866j)
6.01119111911191,(-0.9887946982954807+0.1485541881714491j)
6.01134113411341,(-0.9887940996352357+0.1485581665487175j)
6.01149114911491,(-0.988793500892861+0.1485621454122501j)
6.01164116411641,(-0.9887929020681939+0.148566124763209j)
6.01179117911791,(-0.9887923031610701+0.1485701046027596j)
6.01194119411941,(-0.9887917041713257+0.1485740849320712j)
6.01209120912091,(-0.9887911050987962+0.1485780657523171j)
6.01224122412241,(-0.988790505943316+0.1485820470646736j)
6.01239123912391,(-0.9887899067047194+0.1485860288703216j)
6.01254125412541,(-0.9887893073828404+0.1485900111704452j)
6.01269126912691,(-0.9887887079775121+0.1485939939662324j)
6.01284128412841,(-0.9887881084885669+0.1485979772588752j)
6.012991299129911,(-0.9887875089158372+0.1486019610495692j)
6.01314131413141,(-0.9887869092591545+0.1486059453395137j)
6.01329132913291,(-0.9887863095183497+0.1486099301299123j)
6.01344134413441,(-0.9887857096932533+0.148613915421972j)
6.01359135913591,(-0.9887851097836954+0.1486179012169039j)
6.01374137413741,(-0.9887845097895054+0.1486218875159228j)
6.01389138913891,(-0.9887839097105119+0.1486258743202477j)
6.01404140414041,(-0.9887833095465435+0.1486298616311011j)
6.01419141914191,(-0.9887827092974276+0.14863384944971j)
6.01434143414341,(-0.9887821089629918+0.1486378377773048j)
6.01449144914491,(-0.9887815085430627+0.1486418266151202j)
6.01464146414641,(-0.988780908037466+0.1486458159643947j)
6.01479147914791,(-0.9887803074460272+0.1486498058263708j)
6.01494149414942,(-0.9887797067685719+0.1486537962022956j)
6.01509150915092,(-0.9887791060049238+0.1486577870934189j)
6.01524152415242,(-0.9887785051549068+0.1486617785009957j)
6.01539153915392,(-0.9887779042183444+0.1486657704262848j)
6.01554155415542,(-0.9887773031950591+0.1486697628705488j)
6.01569156915692,(-0.9887767020848728+0.1486737558350547j)
6.01584158415842,(-0.9887761008876077+0.1486777493210737j)
6.01599159915992,(-0.9887754996030838+0.1486817433298806j)
6.01614161416142,(-0.9887748982311221+0.1486857378627548j)
6.01629162916292,(-0.9887742967715418+0.1486897329209797j)
6.01644164416442,(-0.9887736952241625+0.1486937285058429j)
6.01659165916592,(-0.9887730935888028+0.1486977246186363j)
6.01674167416742,(-0.9887724918652804+0.1487017212606558j)
6.016891689168921,(-0.9887718900534129+0.1487057184332017j)
6.01704170417042,(-0.9887712881530167+0.1487097161375785j)
6.01719171917192,(-0.9887706861639086+0.1487137143750949j)
6.01734173417342,(-0.9887700840859036+0.148717713147064j)
6.01749174917492,(-0.9887694819188171+0.1487217124548031j)
6.01764176417642,(-0.9887688796624633+0.1487257122996339j)
6.01779177917792,(-0.9887682773166558+0.1487297126828823j)
6.01794179417942,(-0.988767674881208+0.1487337136058786j)
6.01809180918092,(-0.9887670723559322+0.1487377150699577j)
6.01824182418242,(-0.9887664697406406+0.1487417170764586j)
6.01839183918392,(-0.9887658670351441+0.1487457196267247j)
6.01854185418542,(-0.9887652642392537+0.1487497227221041j)
6.01869186918692,(-0.9887646613527794+0.1487537263639491j)
6.01884188418842,(-0.9887640583755303+0.1487577305536165j)
6.01899189918992,(-0.9887634553073156+0.1487617352924676j)
6.01914191419142,(-0.9887628521479431+0.1487657405818682j)
6.01929192919292,(-0.9887622488972206+0.1487697464231887j)
6.01944194419442,(-0.9887616455549549+0.1487737528178039j)
6.01959195919592,(-0.988761042120952+0.1487777597670932j)
6.01974197419742,(-0.9887604385950176+0.1487817672724406j)
6.01989198919892,(-0.9887598349769569+0.1487857753352348j)
6.02004200420042,(-0.988759231266574+0.1487897839568688j)
6.02019201920192,(-0.9887586274636723+0.1487937931387404j)
6.02034203420342,(-0.988758023568055+0.1487978028822523j)
6.02049204920492,(-0.9887574195795245+0.1488018131888114j)
6.02064206420642,(-0.9887568154978823+0.1488058240598295j)
6.02079207920792,(-0.9887562113229296+0.1488098354967234j)
6.02094209420942,(-0.9887556070544665+0.1488138475009141j)
6.02109210921092,(-0.988755002692293+0.1488178600738277j)
6.021242124212421,(-0.9887543982362076+0.1488218732168949j)
6.02139213921392,(-0.9887537936860091+0.1488258869315514j)
6.02154215421542,(-0.9887531890414948+0.1488299012192374j)
6.02169216921692,(-0.9887525843024615+0.1488339160813981j)
6.02184218421842,(-0.9887519794687063+0.1488379315194837j)
6.021992199219921,(-0.988751374540024+0.1488419475349489j)
6.022142214221421,(-0.9887507695162099+0.1488459641292537j)
6.022292229222921,(-0.9887501643970579+0.1488499813038625j)
6.022442244224421,(-0.988749559182362+0.1488539990602453j)
6.022592259225921,(-0.9887489538719144+0.1488580173998763j)
6.02274227422742,(-0.9887483484655076+0.1488620363242352j)
6.02289228922892,(-0.9887477429629329+0.1488660558348066j)
6.02304230423042,(-0.9887471373639812+0.14887007593308j)
6.02319231923192,(-0.9887465316684424+0.14887409662055j)
6.02334233423342,(-0.9887459258761054+0.1488781178987162j)
6.023492349234921,(-0.9887453199867595+0.1488821397690833j)
6.02364236423642,(-0.988744714000192+0.1488861622331612j)
6.02379237923792,(-0.9887441079161902+0.1488901852924647j)
6.02394239423942,(-0.9887435017345405+0.1488942089485139j)
6.02409240924092,(-0.9887428954550289+0.1488982332028342j)
6.02424242424242,(-0.9887422890774397+0.1489022580569558j)
6.02439243924392,(-0.9887416826015574+0.1489062835124144j)
6.02454245424542,(-0.9887410760271658+0.148910309570751j)
6.02469246924692,(-0.9887404693540472+0.1489143362335114j)
6.02484248424842,(-0.9887398625819839+0.1489183635022473j)
6.02499249924993,(-0.988739255710757+0.1489223913785154j)
6.02514251425143,(-0.9887386487401468+0.1489264198638772j)
6.02529252925293,(-0.9887380416699336+0.1489304489599005j)
6.02544254425443,(-0.9887374344998958+0.1489344786681578j)
6.02559255925592,(-0.9887368272298119+0.1489385089902269j)
6.02574257425742,(-0.9887362198594596+0.1489425399276921j)
6.02589258925893,(-0.9887356123886152+0.148946571482142j)
6.02604260426043,(-0.9887350048170549+0.1489506036551706j)
6.026192619261931,(-0.9887343971445535+0.148954636448378j)
6.02634263426343,(-0.9887337893708859+0.1489586698633697j)
6.02649264926493,(-0.988733181495825+0.1489627039017564j)
6.02664266426643,(-0.9887325735191443+0.1489667385651546j)
6.02679267926793,(-0.9887319654406157+0.1489707738551865j)
6.02694269426943,(-0.9887313572600104+0.1489748097734796j)
6.02709270927093,(-0.9887307489770985+0.1489788463216671j)
6.02724272427243,(-0.9887301405916502+0.148982883501388j)
6.02739273927393,(-0.988729532103434+0.1489869213142868j)
6.02754275427543,(-0.988728923512218+0.1489909597620137j)
6.02769276927693,(-0.9887283148177695+0.1489949988462248j)
6.02784278427843,(-0.988727706019855+0.1489990385685819j)
6.02799279927993,(-0.98872709711824+0.1490030789307523j)
6.02814281428143,(-0.9887264881126896+0.1490071199344095j)
6.028292829282929,(-0.9887258790029674+0.1490111615812325j)
6.028442844284429,(-0.9887252697888367+0.1490152038729064j)
6.028592859285929,(-0.98872466047006+0.1490192468111219j)
6.028742874287429,(-0.9887240510463984+0.1490232903975758j)
6.0288928892889295,(-0.9887234415176129+0.1490273346339707j)
6.02904290429043,(-0.9887228318834633+0.1490313795220153j)
6.02919291929193,(-0.9887222221437088+0.1490354250634243j)
6.02934293429343,(-0.9887216122981071+0.149039471259918j)
6.02949294929493,(-0.9887210023464156+0.1490435181132233j)
6.02964296429643,(-0.9887203922883907+0.1490475656250726j)
6.02979297929793,(-0.9887197821237881+0.149051613797205j)
6.02994299429943,(-0.9887191718523627+0.149055662631365j)
6.03009300930093,(-0.988718561473868+0.1490597121293039j)
6.03024302430243,(-0.9887179509880571+0.1490637622927787j)
6.03039303930393,(-0.9887173403946824+0.1490678131235528j)
6.03054305430543,(-0.9887167296934946+0.1490718646233958j)
6.03069306930693,(-0.9887161188842444+0.1490759167940834j)
6.03084308430843,(-0.988715507966681+0.1490799696373977j)
6.03099309930993,(-0.9887148969405534+0.1490840231551271j)
6.03114311431143,(-0.988714285805609+0.1490880773490664j)
6.03129312931293,(-0.9887136745615946+0.1490921322210166j)
6.03144314431443,(-0.9887130632082562+0.1490961877727852j)
6.03159315931593,(-0.9887124517453386+0.1491002440061859j)
6.0317431743174295,(-0.988711840172586+0.149104300923039j)
6.03189318931893,(-0.9887112284897418+0.1491083585251714j)
6.03204320432043,(-0.9887106166965478+0.1491124168144162j)
6.03219321932193,(-0.9887100047927456+0.1491164757926134j)
6.03234323432343,(-0.9887093927780755+0.1491205354616091j)
6.03249324932493,(-0.9887087806522771+0.1491245958232564j)
6.03264326432643,(-0.9887081684150888+0.1491286568794148j)
6.03279327932793,(-0.9887075560662484+0.1491327186319504j)
6.03294329432943,(-0.9887069436054923+0.1491367810827361j)
6.03309330933093,(-0.9887063310325565+0.1491408442336515j)
6.03324332433243,(-0.9887057183471754+0.1491449080865827j)
6.03339333933393,(-0.9887051055490834+0.1491489726434231j)
6.03354335433543,(-0.9887044926380126+0.1491530379060722j)
6.03369336933693,(-0.9887038796136955+0.1491571038764367j)
6.03384338433843,(-0.9887032664758628+0.1491611705564303j)
6.03399339933993,(-0.9887026532242444+0.1491652379479733j)
6.03414341434143,(-0.9887020398585695+0.1491693060529931j)
6.03429342934293,(-0.988701426378566+0.1491733748734238j)
6.03444344434443,(-0.9887008127839606+0.1491774444112068j)
6.03459345934593,(-0.9887001990744798+0.1491815146682903j)
6.03474347434743,(-0.9886995852498486+0.1491855856466296j)
6.03489348934893,(-0.9886989713097905+0.149189657348187j)
6.0350435043504405,(-0.9886983572540291+0.1491937297749324j)
6.035193519351941,(-0.9886977430822862+0.1491978029288417j)
6.03534353435344,(-0.988697128794283+0.1492018768118991j)
6.03549354935494,(-0.9886965143897393+0.1492059514260955j)
6.03564356435644,(-0.9886958998683738+0.1492100267734291j)
6.03579357935794,(-0.9886952852299052+0.1492141028559056j)
6.03594359435944,(-0.9886946704740498+0.1492181796755374j)
6.03609360936094,(-0.9886940556005238+0.149222257234345j)
6.03624362436244,(-0.988693440609042+0.1492263355343557j)
6.03639363936394,(-0.9886928254993179+0.1492304145776044j)
6.03654365436544,(-0.9886922102710646+0.1492344943661334j)
6.036693669366939,(-0.9886915949239937+0.1492385749019927j)
6.03684368436844,(-0.988690979457816+0.1492426561872394j)
6.03699369936994,(-0.9886903638722406+0.1492467382239383j)
6.03714371437144,(-0.9886897481669764+0.149250821014162j)
6.03729372937294,(-0.988689132341731+0.1492549045599905j)
6.03744374437444,(-0.9886885163962102+0.1492589888635114j)
6.03759375937594,(-0.9886879003301199+0.1492630739268199j)
6.03774377437744,(-0.9886872841431638+0.1492671597520193j)
6.03789378937894,(-0.9886866678350451+0.1492712463412202j)
6.03804380438044,(-0.9886860514054661+0.1492753336965413j)
6.03819381938194,(-0.9886854348541273+0.149279421820109j)
6.03834383438344,(-0.9886848181807286+0.1492835107140575j)
6.03849384938494,(-0.9886842013849686+0.149287600380529j)
6.03864386438644,(-0.9886835844665451+0.1492916908216735j)
6.03879387938794,(-0.9886829674251544+0.1492957820396492j)
6.03894389438944,(-0.9886823502604918+0.149299874036622j)
6.03909390939094,(-0.9886817329722514+0.149303966814766j)
6.03924392439244,(-0.9886811155601261+0.1493080603762634j)
6.03939393939394,(-0.9886804980238081+0.1493121547233045j)
6.03954395439544,(-0.9886798803629879+0.1493162498580877j)
6.03969396939694,(-0.9886792625773547+0.1493203457828196j)
6.03984398439844,(-0.9886786446665979+0.1493244424997151j)
6.03999399939994,(-0.9886780266304039+0.1493285400109973j)
6.04014401440144,(-0.988677408468459+0.1493326383188976j)
6.04029402940294,(-0.9886767901804483+0.1493367374256557j)
6.04044404440444,(-0.9886761717660552+0.1493408373335199j)
6.04059405940594,(-0.988675553224962+0.1493449380447466j)
6.04074407440744,(-0.988674934556851+0.149349039561601j)
6.04089408940894,(-0.9886743157614014+0.1493531418863564j)
6.041044104410439,(-0.9886736968382922+0.1493572450212951j)
6.04119411941194,(-0.9886730777872015+0.1493613489687077j)
6.04134413441344,(-0.9886724586078055+0.1493654537308934j)
6.04149414941494,(-0.9886718392997798+0.1493695593101602j)
6.04164416441644,(-0.9886712198627977+0.1493736657088247j)
6.04179417941794,(-0.988670600296533+0.1493777729292123j)
6.04194419441944,(-0.9886699806006566+0.1493818809736571j)
6.04209420942094,(-0.9886693607748389+0.1493859898445023j)
6.04224422442244,(-0.9886687408187489+0.1493900995440996j)
6.04239423942394,(-0.9886681207320547+0.1493942100748099j)
6.04254425442544,(-0.9886675005144225+0.1493983214390027j)
6.04269426942694,(-0.9886668801655181+0.149402433639057j)
6.04284428442844,(-0.988666259685005+0.1494065466773604j)
6.04299429942994,(-0.9886656390725458+0.1494106605563097j)
6.043144314431439,(-0.9886650183278024+0.1494147752783112j)
6.043294329432939,(-0.9886643974504349+0.1494188908457796j)
6.043444344434439,(-0.9886637764401017+0.1494230072611396j)
6.043594359435939,(-0.9886631552964604+0.1494271245268245j)
6.0437443744374395,(-0.9886625340191676+0.1494312426452775j)
6.04389438943894,(-0.9886619126078778+0.1494353616189507j)
6.04404440444044,(-0.9886612910622448+0.1494394814503057j)
6.04419441944194,(-0.9886606693819208+0.1494436021418137j)
6.04434443444344,(-0.9886600475665566+0.1494477236959551j)
6.04449444944494,(-0.9886594256158016+0.1494518461152201j)
6.04464446444644,(-0.9886588035293044+0.1494559694021083j)
6.04479447944794,(-0.9886581813067113+0.149460093559129j)
6.0449444944494495,(-0.9886575589476686+0.1494642185888014j)
6.04509450945095,(-0.9886569364518193+0.1494683444936536j)
6.04524452445245,(-0.988656313818807+0.1494724712762242j)
6.04539453945395,(-0.9886556910482728+0.1494765989390615j)
6.04554455445545,(-0.9886550681398565+0.1494807274847234j)
6.04569456945695,(-0.9886544450931968+0.1494848569157779j)
6.04584458445845,(-0.9886538219079307+0.1494889872348029j)
6.04599459945995,(-0.988653198583694+0.1494931184443865j)
6.04614461446145,(-0.9886525751201211+0.1494972505471263j)
6.04629462946295,(-0.988651951516845+0.1495013835456306j)
6.04644464446445,(-0.9886513277734966+0.1495055174425173j)
6.04659465946595,(-0.9886507038897067+0.149509652240415j)
6.04674467446745,(-0.988650079865103+0.1495137879419621j)
6.04689468946895,(-0.9886494556993133+0.1495179245498075j)
6.04704470447045,(-0.9886488313919629+0.1495220620666105j)
6.04719471947195,(-0.9886482069426762+0.1495262004950408j)
6.04734473447345,(-0.9886475823510761+0.1495303398377783j)
6.04749474947495,(-0.9886469576167833+0.1495344800975136j)
6.04764476447645,(-0.9886463327394178+0.1495386212769478j)
6.04779477947795,(-0.9886457077185978+0.1495427633787925j)
6.04794479447945,(-0.9886450825539399+0.1495469064057701j)
6.04809480948095,(-0.9886444572450598+0.1495510503606136j)
6.04824482448245,(-0.988643831791571+0.149555195246067j)
6.04839483948395,(-0.9886432061930852+0.1495593410648845j)
6.04854485448545,(-0.9886425804492138+0.1495634878198319j)
6.04869486948695,(-0.9886419545595654+0.1495676355136853j)
6.04884488448845,(-0.9886413285237479+0.1495717841492323j)
6.04899489948995,(-0.988640702341367+0.1495759337292709j)
6.04914491449145,(-0.9886400760120271+0.1495800842566108j)
6.049294929492948,(-0.9886394495353313+0.1495842357340725j)
6.04944494449445,(-0.9886388229108807+0.1495883881644876j)
6.04959495949595,(-0.9886381961382753+0.1495925415506993j)
6.04974497449745,(-0.988637569217113+0.1495966958955616j)
6.04989498949895,(-0.9886369421469899+0.1496008512019403j)
6.050045004500451,(-0.9886363149275016+0.1496050074727125j)
6.05019501950195,(-0.9886356875582409+0.1496091647107665j)
6.05034503450345,(-0.9886350600387998+0.1496133229190024j)
6.05049504950495,(-0.9886344323687675+0.1496174821003319j)
6.05064506450645,(-0.9886338045477334+0.149621642257678j)
6.05079507950795,(-0.9886331765752834+0.1496258033939759j)
6.05094509450945,(-0.9886325484510028+0.1496299655121721j)
6.05109510951095,(-0.9886319201744752+0.1496341286152252j)
6.05124512451245,(-0.9886312917452819+0.1496382927061055j)
6.05139513951395,(-0.9886306631630031+0.1496424577877954j)
6.051545154515449,(-0.9886300344272174+0.1496466238632892j)
6.05169516951695,(-0.9886294055375007+0.1496507909355931j)
6.05184518451845,(-0.9886287764934286+0.1496549590077258j)
6.05199519951995,(-0.9886281472945736+0.1496591280827176j)
6.05214521452145,(-0.988627517940508+0.1496632981636118j)
6.05229522952295,(-0.9886268884308006+0.1496674692534633j)
6.05244524452445,(-0.98862625876502+0.1496716413553397j)
6.05259525952595,(-0.988625628942732+0.1496758144723209j)
6.05274527452745,(-0.9886249989635013+0.1496799886074994j)
6.05289528952895,(-0.9886243688268903+0.1496841637639802j)
6.05304530453045,(-0.9886237385324603+0.1496883399448809j)
6.05319531953195,(-0.9886231080797698+0.1496925171533318j)
6.05334533453345,(-0.9886224774683767+0.1496966953924758j)
6.05349534953495,(-0.988621846697836+0.1497008746654689j)
6.05364536453645,(-0.9886212157677016+0.1497050549754798j)
6.053795379537951,(-0.9886205846775256+0.1497092363256899j)
6.05394539453945,(-0.9886199534268572+0.1497134187192941j)
6.05409540954095,(-0.9886193220152452+0.1497176021594999j)
6.05424542454245,(-0.9886186904422354+0.1497217866495283j)
6.05439543954395,(-0.9886180587073726+0.1497259721926133j)
6.05454545454545,(-0.9886174268101997+0.1497301587920023j)
6.05469546954695,(-0.9886167947502564+0.1497343464509558j)
6.0548454845484505,(-0.9886161625270821+0.1497385351727479j)
6.05499549954996,(-0.9886155301402133+0.1497427249606665j)
6.05514551455146,(-0.9886148975891853+0.1497469158180122j)
6.05529552955296,(-0.9886142648735309+0.1497511077480998j)
6.05544554455446,(-0.9886136319927812+0.1497553007542578j)
6.05559555955596,(-0.9886129989464654+0.1497594948398284j)
6.05574557455746,(-0.9886123657341107+0.1497636900081676j)
6.05589558955896,(-0.988611732355242+0.1497678862626451j)
6.056045604560459,(-0.9886110988093829+0.1497720836066448j)
6.056195619561959,(-0.9886104650960545+0.1497762820435648j)
6.056345634563459,(-0.988609831214776+0.1497804815768169j)
6.056495649564959,(-0.9886091971650648+0.1497846822098275j)
6.056645664566461,(-0.988608562946436+0.1497888839460369j)
6.056795679567961,(-0.9886079285584026+0.1497930867889j)
6.056945694569461,(-0.9886072940004762+0.149797290741886j)
6.05709570957096,(-0.9886066592721655+0.1498014958084786j)
6.05724572457246,(-0.988606024372978+0.1498057019921761j)
6.05739573957396,(-0.9886053893024181+0.1498099092964915j)
6.05754575457546,(-0.9886047540599893+0.1498141177249523j)
6.05769576957696,(-0.9886041186451919+0.1498183272811011j)
6.05784578457846,(-0.9886034830575249+0.149822537968495j)
6.05799579957996,(-0.9886028472964847+0.1498267497907064j)
6.05814581458146,(-0.988602211361566+0.1498309627513226j)
6.05829582958296,(-0.9886015752522609+0.149835176853946j)
6.05844584458446,(-0.9886009389680597+0.149839392102194j)
6.05859585958596,(-0.9886003025084503+0.1498436084996998j)
6.058745874587461,(-0.9885996658729188+0.1498478260501113j)
6.05889588958896,(-0.9885990290609483+0.1498520447570923j)
6.05904590459046,(-0.988598392072021+0.1498562646243218j)
6.05919591959196,(-0.9885977549056156+0.1498604856554947j)
6.05934593459346,(-0.9885971175612095+0.1498647078543213j)
6.05949594959496,(-0.9885964800382772+0.1498689312245279j)
6.05964596459646,(-0.9885958423362913+0.1498731557698563j)
6.05979597959796,(-0.9885952044547223+0.1498773814940647j)
6.05994599459946,(-0.9885945663930383+0.1498816084009268j)
6.06009600960096,(-0.988593928150705+0.149885836494233j)
6.06024602460246,(-0.9885932897271854+0.1498900657777892j)
6.06039603960396,(-0.9885926511219414+0.1498942962554182j)
6.06054605460546,(-0.9885920123344315+0.1498985279309587j)
6.06069606960696,(-0.9885913733641124+0.149902760808266j)
6.06084608460846,(-0.9885907342104384+0.1499069948912121j)
6.06099609960996,(-0.9885900948728606+0.1499112301836852j)
6.06114611461146,(-0.9885894553508295+0.1499154666895908j)
6.06129612961296,(-0.9885888156437918+0.1499197044128508j)
6.06144614461446,(-0.9885881757511916+0.1499239433574039j)
6.06159615961596,(-0.9885875356724723+0.1499281835272061j)
6.06174617461746,(-0.988586895407073+0.1499324249262304j)
6.06189618961896,(-0.9885862549544315+0.1499366675584667j)
6.06204620462046,(-0.9885856143139827+0.1499409114279226j)
6.06219621962196,(-0.9885849734851592+0.1499451565386226j)
6.06234623462346,(-0.9885843324673911+0.149949402894609j)
6.06249624962496,(-0.9885836912601061+0.1499536504999415j)
6.06264626462646,(-0.9885830498627293+0.1499578993586974j)
6.06279627962796,(-0.9885824082746828+0.1499621494749717j)
6.06294629462946,(-0.9885817664953876+0.1499664008528773j)
6.063096309630961,(-0.9885811245242605+0.1499706534965452j)
6.06324632463246,(-0.9885804823607168+0.1499749074101241j)
6.06339633963396,(-0.9885798400041689+0.1499791625977811j)
6.06354635463546,(-0.9885791974540267+0.1499834190637012j)
6.06369636963696,(-0.9885785547096974+0.1499876768120881j)
6.06384638463846,(-0.9885779117705855+0.1499919358471637j)
6.06399639963996,(-0.9885772686360934+0.1499961961731684j)
6.06414641464146,(-0.9885766253056201+0.1500004577943613j)
6.06429642964296,(-0.9885759817785624+0.1500047207150203j)
6.06444644464446,(-0.9885753380543145+0.1500089849394419j)
6.06459645964596,(-0.9885746941322676+0.1500132504719417j)
6.06474647464746,(-0.9885740500118109+0.1500175173168544j)
6.0648964896489606,(-0.9885734056923298+0.1500217854785337j)
6.06504650465047,(-0.9885727611732077+0.1500260549613529j)
6.06519651965197,(-0.9885721164538256+0.1500303257697039j)
6.06534653465347,(-0.9885714715335606+0.1500345979079986j)
6.06549654965497,(-0.9885708264117878+0.1500388713806685j)
6.06564656465647,(-0.9885701810878799+0.1500431461921647j)
6.06579657965797,(-0.9885695355612057+0.150047422346958j)
6.06594659465947,(-0.9885688898311324+0.1500516998495392j)
6.06609660966097,(-0.9885682438970231+0.150055978704419j)
6.06624662466247,(-0.9885675977582389+0.1500602589161283j)
6.06639663966397,(-0.9885669514141381+0.1500645404892184j)
6.06654665466547,(-0.9885663048640758+0.1500688234282606j)
6.06669666966697,(-0.9885656581074043+0.1500731077378468j)
6.06684668466847,(-0.9885650111434725+0.1500773934225896j)
6.06699669966997,(-0.9885643639716273+0.1500816804871222j)
6.06714671467147,(-0.9885637165912118+0.1500859689360985j)
6.06729672967297,(-0.9885630690015668+0.1500902587741935j)
6.06744674467447,(-0.9885624212020298+0.1500945500061032j)
6.06759675967597,(-0.9885617731919352+0.1500988426365445j)
6.06774677467747,(-0.9885611249706144+0.1501031366702562j)
6.06789678967897,(-0.988560476537396+0.1501074321119976j)
6.0680468046804705,(-0.9885598278916057+0.1501117289665505j)
6.06819681968197,(-0.9885591790325653+0.1501160272387175j)
6.06834683468347,(-0.9885585299595947+0.1501203269333236j)
6.06849684968497,(-0.9885578806720097+0.1501246280552152j)
6.06864686468647,(-0.9885572311691233+0.150128930609261j)
6.06879687968797,(-0.9885565814502459+0.1501332346003518j)
6.06894689468947,(-0.9885559315146838+0.1501375400334006j)
6.06909690969097,(-0.9885552813617406+0.1501418469133428j)
6.06924692469247,(-0.988554630990717+0.1501461552451363j)
6.06939693969397,(-0.9885539804009101+0.1501504650337617j)
6.06954695469547,(-0.9885533295916139+0.1501547762842224j)
6.06969696969697,(-0.988552678562119+0.1501590890015446j)
6.06984698469847,(-0.9885520273117132+0.1501634031907777j)
6.06999699969997,(-0.98855137583968+0.1501677188569939j)
6.07014701470147,(-0.988550724145301+0.1501720360052893j)
6.07029702970297,(-0.9885500722278534+0.1501763546407828j)
6.07044704470447,(-0.9885494200866117+0.1501806747686175j)
6.07059705970597,(-0.9885487677208462+0.1501849963939595j)
6.07074707470747,(-0.988548115129825+0.1501893195219994j)
6.070897089708969,(-0.9885474623128118+0.1501936441579513j)
6.071047104710469,(-0.9885468092690676+0.1501979703070539j)
6.071197119711969,(-0.988546155997849+0.1502022979745696j)
6.071347134713471,(-0.9885455024984106+0.1502066271657856j)
6.071497149714971,(-0.988544848770002+0.1502109578860136j)
6.071647164716471,(-0.9885441948118704+0.1502152901405898j)
6.071797179717971,(-0.9885435406232589+0.1502196239348753j)
6.07194719471947,(-0.9885428862034072+0.1502239592742562j)
6.07209720972097,(-0.988542231551552+0.1502282961641439j)
6.07224722472247,(-0.9885415766669251+0.1502326346099748j)
6.07239723972397,(-0.9885409215487558+0.1502369746172107j)
6.07254725472547,(-0.9885402661962696+0.1502413161913392j)
6.07269726972697,(-0.988539610608688+0.1502456593378733j)
6.07284728472847,(-0.9885389547852292+0.1502500040623522j)
6.07299729972997,(-0.9885382987251078+0.150254350370341j)
6.07314731473147,(-0.9885376424275341+0.1502586982674307j)
6.07329732973297,(-0.988536985891715+0.1502630477592389j)
6.07344734473447,(-0.988536329116854+0.1502673988514097j)
6.073597359735969,(-0.9885356721021502+0.1502717515496136j)
6.07374737473747,(-0.9885350148467993+0.1502761058595482j)
6.07389738973897,(-0.9885343573499932+0.1502804617869377j)
6.07404740474047,(-0.98853369961092+0.1502848193375337j)
6.07419741974197,(-0.988533041628763+0.1502891785171148j)
6.07434743474347,(-0.9885323834027031+0.1502935393314873j)
6.07449744974497,(-0.9885317249319164+0.150297901786485j)
6.07464746474647,(-0.9885310662155751+0.1503022658879693j)
6.07479747974797,(-0.9885304072528476+0.1503066316418296j)
6.07494749474947,(-0.9885297480428986+0.1503109990539837j)
6.07509750975097,(-0.988529088584888+0.150315368130377j)
6.07524752475248,(-0.9885284288779724+0.1503197388769843j)
6.07539753975397,(-0.9885277689213043+0.1503241112998075j)
6.07554755475548,(-0.9885271087140315+0.1503284854048791j)
6.07569756975698,(-0.9885264482552983+0.1503328611982589j)
6.07584758475848,(-0.9885257875442449+0.1503372386860368j)
6.07599759975998,(-0.9885251265800069+0.1503416178743317j)
6.07614761476148,(-0.988524465361716+0.1503459987692919j)
6.076297629762981,(-0.9885238038884995+0.1503503813770955j)
6.07644764476448,(-0.988523142159481+0.1503547657039503j)
6.07659765976598,(-0.9885224801737788+0.150359151756094j)
6.07674767476748,(-0.9885218179305084+0.1503635395397947j)
6.07689768976898,(-0.9885211554287797+0.1503679290613507j)
6.07704770477048,(-0.9885204926676987+0.150372320327091j)
6.07719771977198,(-0.9885198296463672+0.1503767133433752j)
6.07734773477348,(-0.9885191663638827+0.1503811081165939j)
6.07749774977498,(-0.9885185028193377+0.1503855046531687j)
6.077647764776479,(-0.9885178390118209+0.1503899029595527j)
6.077797779777979,(-0.9885171749404162+0.1503943030422301j)
6.0779477947794796,(-0.9885165106042032+0.1503987049077173j)
